Timestamp,Views
2018-09-01 22:30:00,15020704
2018-09-01 23:00:00,15023204
2018-09-01 23:30:00,15025559
2018-09-02 00:00:00,15027838
2018-09-02 00:30:00,15030158
2018-09-02 01:00:00,15032306
2018-09-02 01:30:00,15034291
2018-09-02 02:00:00,15036517
2018-09-02 02:30:00,15038561
2018-09-02 03:00:00,15041114
2018-09-02 03:30:00,15043567
2018-09-02 04:00:00,15046420
2018-09-02 04:30:00,15048820
2018-09-02 05:00:00,15051620
2018-09-02 05:30:00,15054177
2018-09-02 06:00:00,15056554
2018-09-02 06:30:00,15059098
2018-09-02 07:00:00,15061557
2018-09-02 07:30:00,15063639
2018-09-02 08:00:00,15065910
2018-09-02 08:30:00,15067644
2018-09-02 09:00:00,15070338
2018-09-02 09:30:00,15071938
2018-09-02 10:00:00,15075136
2018-09-02 10:30:00,15077216
2018-09-02 11:00:00,15079408
2018-09-02 11:30:00,15081641
2018-09-02 12:00:00,15083707
2018-09-02 12:30:00,15085366
2018-09-02 13:00:00,15084612
2018-09-02 13:30:00,15087890
2018-09-02 14:00:00,15056338
2018-09-02 14:30:00,15054240
2018-09-02 15:00:00,15056734
2018-09-02 15:30:00,15059978
2018-09-02 16:00:00,15062195
2018-09-02 16:30:00,15064885
2018-09-02 17:00:00,15067691
2018-09-02 17:30:00,15070265
2018-09-02 18:00:00,15072889
2018-09-02 18:30:00,15076465
2018-09-02 19:00:00,15078799
2018-09-02 19:30:00,15081409
2018-09-02 20:00:00,15083467
2018-09-02 20:30:00,15084430
2018-09-02 21:00:00,15087583
2018-09-02 21:30:00,15090109
2018-09-02 22:00:00,15093446
2018-09-02 22:30:00,15094888
2018-09-02 23:00:00,15097633
2018-09-02 23:30:00,15099430
2018-09-03 00:00:00,15102387
2018-09-03 00:30:00,15104308
2018-09-03 01:00:00,15106790
2018-09-03 01:30:00,15107620
2018-09-03 02:00:00,15110312
2018-09-03 02:30:00,15112450
2018-09-03 03:00:00,15115337
2018-09-03 03:30:00,15117159
2018-09-03 04:00:00,15120490
2018-09-03 04:30:00,15122539
2018-09-03 05:00:00,15124534
2018-09-03 05:30:00,15126123
2018-09-03 06:00:00,15128617
2018-09-03 06:30:00,15130345
2018-09-03 07:00:00,15132754
2018-09-03 07:30:00,15134474
2018-09-03 08:00:00,15136292
2018-09-03 08:30:00,15137708
2018-09-03 09:00:00,15139102
