Timestamp,Views,Likes,Dislikes
2018-08-23T11:02:18,31120,,
2018-08-23T11:03:21,31541,,
2018-08-23T11:04:14,31904,,
2018-08-23T11:05:19,32337,,
2018-08-23T11:06:15,32776,,
2018-08-23T11:07:12,33166,,
2018-08-23T11:08:15,33680,,
2018-08-23T11:09:15,34026,,
2018-08-23T11:10:19,34464,,
2018-08-23T11:11:14,34925,,
2018-08-23T11:12:23,35335,,
2018-08-23T11:13:14,35725,,
2018-08-23T11:14:09,36064,,
2018-08-23T11:15:27,36570,,
2018-08-23T11:16:18,36915,,
2018-08-23T11:17:15,37295,,
2018-08-23T11:18:23,37767,,
2018-08-23T11:19:12,38114,,
2018-08-23T11:20:16,38521,,
2018-08-23T11:21:25,38951,,
2018-08-23T11:22:16,39302,,
2018-08-23T11:23:24,39761,,
2018-08-23T11:24:20,40214,,
2018-08-23T11:26:30,41036,,
2018-08-23T11:27:10,41315,,
2018-08-23T11:28:19,41803,,
2018-08-23T11:29:10,42146,,
2018-08-23T11:30:10,42580,,
2018-08-23T11:31:14,43033,,
2018-08-23T11:32:13,43507,,
2018-08-23T11:33:09,43827,,
2018-08-23T11:34:08,44256,,
2018-08-23T11:35:05,44693,,
2018-08-23T11:36:10,45127,,
2018-08-23T11:37:08,45575,,
2018-08-23T11:38:04,45984,,
2018-08-23T11:39:12,46506,,
2018-08-23T11:40:05,46863,,
2018-08-23T11:41:16,47320,,
2018-08-23T11:42:14,47765,,
2018-08-23T11:43:16,48226,,
2018-08-23T11:44:14,48578,,
2018-08-23T11:45:33,49171,,
2018-08-23T11:46:20,49507,,
2018-08-23T11:47:30,50046,,
2018-08-23T11:48:32,50427,,
2018-08-23T11:50:07,51112,,
2018-08-23T11:50:51,51388,,
2018-08-23T11:51:51,51815,,
2018-08-23T11:53:13,52349,,
2018-08-23T11:54:25,52755,,
2018-08-23T11:55:12,53094,,
2018-08-23T11:56:23,53553,,
2018-08-23T11:57:14,53885,,
2018-08-23T11:58:27,54303,,
2018-08-23T11:59:20,54630,,
2018-08-23T12:00:45,55249,,
2018-08-23T12:01:23,55430,,
2018-08-23T12:03:37,56225,,
2018-08-23T12:05:17,56811,,
2018-08-23T12:06:33,57220,,
2018-08-23T12:07:04,57555,,
2018-08-23T12:08:05,57886,,
2018-08-23T12:09:23,58346,,
2018-08-23T12:10:17,58718,,
2018-08-23T12:11:12,59037,,
2018-08-23T12:12:37,59546,,
2018-08-23T12:13:45,59982,,
2018-08-23T12:14:18,60176,,
2018-08-23T12:16:21,60958,,
2018-08-23T12:18:28,61650,,
2018-08-23T12:18:52,61879,,
2018-08-23T12:19:15,62078,,
2018-08-23T12:20:14,62394,,
2018-08-23T12:21:39,62865,,
2018-08-23T12:22:32,63177,,
2018-08-23T12:23:37,63664,,
2018-08-23T12:24:11,63856,,
2018-08-23T12:25:15,64250,,
2018-08-23T12:26:14,64597,,
2018-08-23T12:27:04,64899,,
2018-08-23T12:28:13,65328,,
2018-08-23T12:29:14,65696,,
2018-08-23T12:30:09,66014,,
2018-08-23T12:31:16,66381,,
2018-08-23T12:32:18,66748,,
2018-08-23T12:33:10,67061,,
2018-08-23T12:34:13,67425,,
2018-08-23T12:35:14,67778,,
2018-08-23T12:36:16,68193,,
2018-08-23T12:37:34,68630,,
2018-08-23T12:38:15,68964,,
2018-08-23T12:39:06,69281,,
2018-08-23T12:40:12,69668,,
2018-08-23T12:41:13,70016,,
2018-08-23T12:42:16,70356,,
2018-08-23T12:43:16,70736,,
2018-08-23T12:44:15,71148,,
2018-08-23T12:45:18,71552,,
2018-08-23T12:46:17,71859,,
2018-08-23T12:47:05,72188,,
2018-08-23T12:48:11,72545,,
2018-08-23T12:49:17,72889,,
2018-08-23T12:50:07,73224,,
2018-08-23T12:51:10,73539,,
2018-08-23T12:52:15,74000,,
2018-08-23T12:53:09,74310,,
2018-08-23T12:55:06,74984,,
2018-08-23T12:55:42,75178,,
2018-08-23T12:56:29,75488,,
2018-08-23T12:57:12,75757,,
2018-08-23T12:58:13,76120,,
2018-08-23T12:59:23,76589,,
2018-08-23T13:00:23,76866,,
2018-08-23T13:01:59,77503,,
2018-08-23T13:02:43,77737,,
2018-08-23T13:03:04,77806,,
2018-08-23T13:04:17,78299,,
2018-08-23T13:05:19,78674,,
2018-08-23T13:06:17,78996,,
2018-08-23T13:07:14,79324,,
2018-08-23T13:08:11,79698,,
2018-08-23T13:09:08,79990,,
2018-08-23T13:10:05,80365,,
2018-08-23T13:11:06,80728,,
2018-08-23T13:12:05,81022,,
2018-08-23T13:13:19,81456,,
2018-08-23T13:14:11,81750,,
2018-08-23T13:15:12,82126,,
2018-08-23T13:16:42,82676,,
2018-08-23T13:18:08,83192,,
2018-08-23T13:18:30,83350,,
2018-08-23T13:19:31,83639,,
2018-08-23T13:20:43,84036,,
2018-08-23T13:21:31,84347,,
2018-08-23T13:22:17,84595,,
2018-08-23T13:24:03,85248,,
2018-08-23T13:24:47,85477,,
2018-08-23T13:25:04,85608,,
2018-08-23T13:27:32,86423,,
2018-08-23T13:28:08,86611,,
2018-08-23T13:29:08,86993,,
2018-08-23T13:31:19,87767,,
2018-08-23T13:31:52,87942,,
2018-08-23T13:33:04,88324,,
2018-08-23T13:34:09,88674,,
2018-08-23T13:35:04,89044,,
2018-08-23T13:36:26,89484,,
2018-08-23T13:37:18,89795,,
2018-08-23T13:38:12,90112,,
2018-08-23T13:39:17,90458,,
2018-08-23T13:40:18,90824,,
2018-08-23T13:41:07,91050,,
2018-08-23T13:42:16,91459,,
2018-08-23T13:43:12,91788,,
2018-08-23T13:44:05,92079,,
2018-08-23T13:45:27,92544,,
2018-08-23T13:46:20,92833,,
2018-08-23T13:47:26,93234,,
2018-08-23T13:48:31,93579,,
2018-08-23T13:49:20,93868,,
2018-08-23T13:50:24,94262,,
2018-08-23T13:51:16,94549,,
2018-08-23T13:52:56,95099,,
2018-08-23T13:53:51,95384,,
2018-08-23T13:54:07,95505,,
2018-08-23T13:55:14,95856,,
2018-08-23T13:56:21,96214,14330,281
2018-08-23T13:57:21,96598,14365,282
2018-08-23T13:58:18,96946,14404,282
2018-08-23T13:59:24,97268,14446,282
2018-08-23T14:00:14,97470,14469,282
2018-08-23T14:01:19,97881,14516,282
2018-08-23T14:02:24,98219,14551,284
2018-08-23T14:03:23,98595,14591,285
2018-08-23T14:04:11,98851,14629,286
2018-08-23T14:05:42,99423,14672,288
2018-08-23T14:06:18,99599,14703,288
2018-08-23T14:07:19,99960,14742,288
2018-08-23T14:08:07,100256,14784,289
2018-08-23T14:09:24,100677,14835,291
2018-08-23T14:10:18,100965,14861,291
2018-08-23T14:11:18,101299,14899,292
2018-08-23T14:12:14,101566,14934,292
2018-08-23T14:13:15,101899,14977,292
2018-08-23T14:14:10,102204,15014,293
2018-08-23T14:15:16,102542,15052,294
2018-08-23T14:16:15,102838,15084,294
2018-08-23T14:17:19,103239,15124,296
2018-08-23T14:18:12,103523,15169,296
2018-08-23T14:19:05,103763,15198,296
2018-08-23T14:20:06,104098,15238,296
2018-08-23T14:21:12,104538,15287,297
2018-08-23T14:23:12,105120,15362,297
2018-08-23T14:24:17,105544,15415,297
2018-08-23T14:25:05,105788,15448,297
2018-08-23T14:26:05,106106,15482,297
2018-08-23T14:27:05,106441,15521,298
2018-08-23T14:28:05,106712,15555,298
2018-08-23T14:29:05,107034,15599,299
2018-08-23T14:30:06,107396,15627,300
2018-08-23T14:31:17,107815,15681,302
2018-08-23T14:32:04,108035,15721,303
2018-08-23T14:33:04,108406,15768,305
2018-08-23T14:34:04,108772,15816,306
2018-08-23T14:35:04,109078,15843,307
2018-08-23T14:36:04,109420,15889,308
2018-08-23T14:37:12,109866,15926,310
2018-08-23T14:38:05,110126,15964,310
2018-08-23T14:39:06,110521,16007,311
2018-08-23T14:40:09,110887,16053,311
2018-08-23T14:41:16,111311,16086,311
2018-08-23T14:42:11,111627,16133,311
2018-08-23T14:43:11,111988,16172,312
2018-08-23T14:44:24,112434,16215,312
2018-08-23T14:45:18,112719,16261,312
2018-08-23T14:46:18,113055,16304,313
2018-08-23T14:47:19,113330,16336,314
2018-08-23T14:48:06,113581,16372,315
2018-08-23T14:49:32,114105,16420,316
2018-08-23T14:50:40,114460,16462,320
2018-08-23T14:51:28,114721,16500,320
2018-08-23T14:52:24,115019,16535,321
2018-08-23T14:53:21,115329,16569,321
2018-08-23T14:54:07,115631,16617,322
2018-08-23T14:55:59,116259,16668,322
2018-08-23T14:56:17,116368,16704,323
2018-08-23T14:57:10,116671,16740,323
2018-08-23T14:58:17,117031,16781,325
2018-08-23T14:59:09,117334,16827,325
2018-08-23T15:00:17,117704,16862,326
2018-08-23T15:01:18,118019,16901,327
2018-08-23T15:02:20,118380,16939,328
2018-08-23T15:03:13,118685,16981,328
2018-08-23T15:04:19,119043,17037,328
2018-08-23T20:17:33,165610,24915,464
2018-08-23T20:19:04,165777,24938,464
2018-08-23T20:23:04,166574,25002,464
2018-08-23T20:55:05,171330,25516,472
2018-08-23T20:58:04,172245,25558,473
2018-08-23T21:02:05,173780,25620,475
2018-08-23T21:04:06,174885,25650,475
2018-08-23T21:07:05,175577,25703,476
2018-08-23T21:10:04,176227,25743,476
2018-08-23T21:13:04,176255,25787,476
2018-08-23T21:14:04,176597,25807,476
2018-08-23T21:19:05,177507,25887,476
2018-08-23T21:25:05,178897,25989,476
2018-08-23T21:28:04,179485,26029,478
2018-08-23T21:31:04,180205,26062,479
2018-08-23T21:32:12,180479,26083,479
2018-08-23T21:33:11,180571,26096,479
2018-08-23T21:39:05,180581,26166,480
2018-08-23T21:40:05,180622,26188,481
2018-08-23T21:44:04,180758,26232,484
2018-08-23T21:46:04,180902,26264,486
2018-08-23T21:49:05,181097,26299,486
2018-08-23T21:50:05,181439,26306,487
2018-08-23T21:54:04,183330,26361,487
2018-08-23T21:58:05,183981,26407,489
2018-08-23T22:03:07,184543,26479,489
2018-08-23T22:09:05,184568,26567,490
2018-08-23T22:10:05,184585,26587,490
2018-08-23T22:12:06,184620,26617,490
2018-08-23T22:14:04,184670,26659,492
2018-08-23T22:18:04,184800,26709,493
2018-08-23T22:22:05,184990,26769,495
2018-08-23T22:23:04,186398,26783,495
2018-08-23T22:27:04,187225,26843,495
2018-08-23T22:28:04,187605,26855,495
2018-08-23T22:29:05,187713,26871,495
2018-08-23T22:30:05,188058,26881,496
2018-08-23T22:34:04,188059,26946,496
2018-08-23T22:42:04,188115,27047,497
2018-08-23T22:44:06,188193,27068,497
2018-08-23T22:45:06,188256,27075,497
2018-08-23T22:55:05,190958,27195,500
2018-08-23T22:58:04,192003,27231,500
2018-08-23T23:01:04,192408,27275,501
2018-08-23T23:03:04,192567,27304,501
2018-08-23T23:04:03,192592,27314,501
2018-08-23T23:06:04,192593,27343,502
2018-08-23T23:10:03,192615,27390,502
2018-08-23T23:13:04,192726,27426,502
2018-08-23T23:17:04,192901,27470,503
2018-08-23T23:20:04,193818,27507,503
